Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-13 19:26:52.161,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 18:56:51.064,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 18:56:47.739,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 18:26:49.527,-.15 In.,Low Low,Good,Value Change,,
2025-12-13 17:56:50.245,-.15 In.,Low Low,Good,Value Change,,
2025-12-13 17:56:45.614,-.15 In.,Low Low,Good,Value Change,,
2025-12-13 17:26:47.743,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 16:56:44.192,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 16:26:43.061,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 15:56:42.326,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 15:56:41.311,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 15:26:41.050,-.15 In.,Low Low,Good,Value Change,,
2025-12-13 15:26:40.233,-.15 In.,Low Low,Good,Value Change,,
2025-12-13 14:56:39.987,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 14:56:39.079,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 14:26:38.615,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 14:26:38.003,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 13:56:37.766,-.15 In.,Low Low,Good,Value Change,,
2025-12-13 13:26:41.303,-.15 In.,Low Low,Good,Value Change,,
2025-12-13 13:26:35.869,-.15 In.,Low Low,Good,Value Change,,
2025-12-13 12:56:35.713,-.14 In.,Low Low,Good,Value Change,,
2025-12-13 12:56:34.797,-.14 In.,Low Low,Good,Value Change,,
2025-12-13 12:26:34.533,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 11:56:33.662,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 11:56:32.646,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 11:26:32.387,-.17 In.,Low Low,Good,Value Change,,
2025-12-13 11:26:31.571,-.17 In.,Low Low,Good,Value Change,,
2025-12-13 10:56:31.415,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 10:56:30.499,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 10:26:30.152,-.17 In.,Low Low,Good,Value Change,,
2025-12-13 10:26:29.436,-.17 In.,Low Low,Good,Value Change,,
2025-12-13 09:56:29.240,-.18 In.,Low Low,Good,Value Change,,
2025-12-13 09:26:27.990,-.18 In.,Low Low,Good,Value Change,,
2025-12-13 08:56:27.033,-.18 In.,Low Low,Good,Value Change,,
2025-12-13 08:26:25.931,-.18 In.,Low Low,Good,Value Change,,
2025-12-13 07:56:24.671,-.18 In.,Low Low,Good,Value Change,,
2025-12-13 07:56:24.056,-.18 In.,Low Low,Good,Value Change,,
2025-12-13 07:26:23.720,-.17 In.,Low Low,Good,Value Change,,
2025-12-13 07:26:23.003,-.17 In.,Low Low,Good,Value Change,,
2025-12-13 06:56:22.588,-.18 In.,Low Low,Good,Value Change,,
2025-12-13 06:56:21.874,-.18 In.,Low Low,Good,Value Change,,
2025-12-13 06:26:21.639,-.17 In.,Low Low,Good,Value Change,,
2025-12-13 05:56:20.481,-.17 In.,Low Low,Good,Value Change,,
2025-12-13 05:56:19.766,-.17 In.,Low Low,Good,Value Change,,
2025-12-13 05:26:19.533,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 05:26:18.617,-.16 In.,Low Low,Good,Value Change,,
2025-12-13 05:09:53.017,-.15 In.,Low Low,Good,Value Change,,
2025-12-13 05:09:46.981,-.15 In.,Low Low,Good,Value Change,,
