Time,Value,State,Quality,Reason,Status,Suppression Type
2025-11-10 06:00:00,201.69 Ft.,High,Good,Timed Report,,
2025-11-10 02:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-10 01:00:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-10 00:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-09 23:00:00,201.68 Ft.,High,Good,Timed Report,,
2025-11-09 22:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-09 21:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-09 20:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-09 18:00:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-09 17:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-09 16:00:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-09 15:00:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-09 14:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-09 13:00:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-09 10:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-09 09:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-09 08:00:00,201.67 Ft.,High,Good,Timed Report,,
2025-11-09 07:00:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-09 06:00:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-09 05:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-09 04:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-09 03:00:00,201.78 Ft.,High,Good,Timed Report,,
2025-11-09 02:00:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-08 15:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-08 13:00:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-08 11:00:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-08 10:00:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-08 09:00:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-08 08:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-08 07:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-07 19:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-07 18:00:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-07 16:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-07 15:00:00,201.69 Ft.,High,Good,Timed Report,,
2025-11-07 13:00:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-07 12:00:00,201.78 Ft.,High,Good,Timed Report,,
2025-11-07 11:00:00,201.81 Ft.,High,Good,Timed Report,,
2025-11-07 10:00:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-07 02:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-07 01:00:00,201.70 Ft.,High,Good,Timed Report,,
2025-11-06 23:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-06 22:00:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-06 18:00:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-06 17:00:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-06 16:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-06 15:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-06 12:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-06 11:00:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-06 10:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-05 19:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-05 18:00:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-05 14:00:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-05 13:00:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-05 11:00:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-05 10:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-04 15:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-04 14:00:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-04 13:00:00,201.71 Ft.,High,Good,Timed Report,,
2025-11-04 12:00:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-04 11:00:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-04 10:00:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-04 09:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-04 08:00:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-04 06:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-02 19:00:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-02 16:00:00,201.76 Ft.,High,Good,Timed Report,,
2025-11-02 15:00:00,201.73 Ft.,High,Good,Timed Report,,
2025-11-02 13:00:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-02 12:00:00,201.78 Ft.,High,Good,Timed Report,,
2025-11-02 01:00:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-02 00:00:00,201.76 Ft.,High,Good,Timed Report,,
2025-11-01 19:00:00,201.75 Ft.,High,Good,Timed Report,,
2025-11-01 18:00:00,201.72 Ft.,High,Good,Timed Report,,
2025-11-01 17:00:00,201.77 Ft.,High,Good,Timed Report,,
2025-11-01 16:00:00,201.74 Ft.,High,Good,Timed Report,,
2025-11-01 15:00:00,201.78 Ft.,High,Good,Timed Report,,
2025-11-01 14:00:00,201.79 Ft.,High,Good,Timed Report,,
