Time,Value,State,Quality,Reason,Status,Suppression Type
2025-11-16 19:45:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-16 18:45:00,202.95 Ft.,High,Good,Timed Report,,
2025-11-16 17:45:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-16 16:45:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-16 15:45:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-16 14:00:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-16 11:00:00,202.92 Ft.,High,Good,Timed Report,,
2025-11-16 07:00:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-16 05:00:00,202.96 Ft.,High,Good,Timed Report,,
2025-11-16 03:00:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-16 02:00:00,202.96 Ft.,High,Good,Timed Report,,
2025-11-15 21:00:00,202.95 Ft.,High,Good,Timed Report,,
2025-11-15 20:00:00,202.96 Ft.,High,Good,Timed Report,,
2025-11-15 17:00:00,202.95 Ft.,High,Good,Timed Report,,
2025-11-15 15:00:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-15 12:00:00,202.95 Ft.,High,Good,Timed Report,,
2025-11-15 05:00:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-14 21:00:00,202.94 Ft.,High,Good,Timed Report,,
2025-11-14 20:00:00,202.96 Ft.,High,Good,Timed Report,,
2025-11-14 17:00:00,202.95 Ft.,High,Good,Timed Report,,
2025-11-14 13:00:00,202.93 Ft.,High,Good,Timed Report,,
2025-11-14 12:00:00,202.97 Ft.,High,Good,Timed Report,,
2025-11-14 11:00:00,202.95 Ft.,High,Good,Timed Report,,
2025-11-14 10:00:00,202.98 Ft.,High,Good,Timed Report,,
2025-11-14 05:00:00,202.96 Ft.,High,Good,Timed Report,,
2025-11-14 03:00:00,202.98 Ft.,High,Good,Timed Report,,
2025-11-13 19:00:00,202.97 Ft.,High,Good,Timed Report,,
2025-11-13 15:00:00,202.95 Ft.,High,Good,Timed Report,,
2025-11-12 14:00:00,202.97 Ft.,High,Good,Timed Report,,
2025-11-12 09:00:00,202.96 Ft.,High,Good,Timed Report,,
2025-11-12 08:00:00,202.98 Ft.,High,Good,Timed Report,,
2025-11-12 05:00:00,202.96 Ft.,High,Good,Timed Report,,
2025-11-11 17:00:00,202.98 Ft.,High,Good,Timed Report,,
2025-11-11 15:00:00,202.99 Ft.,High,Good,Timed Report,,
2025-11-11 07:00:00,202.97 Ft.,High,Good,Timed Report,,
2025-11-11 01:00:00,202.99 Ft.,High,Good,Timed Report,,
2025-11-10 18:00:00,203.00 Ft.,High,Good,Timed Report,,
2025-11-10 14:00:00,202.97 Ft.,High,Good,Timed Report,,
2025-11-10 13:00:00,202.98 Ft.,High,Good,Timed Report,,
2025-11-10 12:00:00,202.97 Ft.,High,Good,Timed Report,,
2025-11-10 11:00:00,203.00 Ft.,High,Good,Timed Report,,
