Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-03 15:23:21.819,.10 In.,Normal,Good,Value Change,,
2025-12-03 14:53:20.705,.11 In.,Normal,Good,Value Change,,
2025-12-03 14:23:19.637,.10 In.,Normal,Good,Value Change,,
2025-12-03 13:53:18.568,.09 In.,Normal,Good,Value Change,,
2025-12-03 12:53:16.386,.10 In.,Normal,Good,Value Change,,
2025-12-03 12:23:15.317,.10 In.,Normal,Good,Value Change,,
2025-12-03 11:53:14.305,.10 In.,Normal,Good,Value Change,,
2025-12-03 11:23:13.142,.09 In.,Normal,Good,Value Change,,
2025-12-03 10:53:12.081,.10 In.,Normal,Good,Value Change,,
2025-12-03 09:23:08.885,.10 In.,Normal,Good,Value Change,,
2025-12-03 08:53:07.774,.11 In.,Normal,Good,Value Change,,
2025-12-03 08:23:06.764,.10 In.,Normal,Good,Value Change,,
2025-12-03 07:53:05.647,.09 In.,Normal,Good,Value Change,,
2025-12-03 07:23:04.578,.10 In.,Normal,Good,Value Change,,
2025-12-03 06:53:03.464,.12 In.,Normal,Good,Value Change,,
2025-12-03 05:53:01.344,.11 In.,Normal,Good,Value Change,,
2025-12-03 05:23:00.231,.10 In.,Normal,Good,Value Change,,
2025-12-03 04:52:59.124,.11 In.,Normal,Good,Value Change,,
2025-12-03 04:22:58.109,.10 In.,Normal,Good,Value Change,,
2025-12-03 02:52:56.684,.11 In.,Normal,Good,Value Change,,
2025-12-03 01:52:54.454,.10 In.,Normal,Good,Value Change,,
2025-12-03 00:52:52.363,.11 In.,Normal,Good,Value Change,,
2025-12-03 00:22:51.249,.12 In.,Normal,Good,Value Change,,
2025-12-02 23:22:49.127,.11 In.,Normal,Good,Value Change,,
2025-12-02 22:52:48.012,.10 In.,Normal,Good,Value Change,,
2025-12-02 22:22:46.900,.11 In.,Normal,Good,Value Change,,
2025-12-02 18:52:39.391,.09 In.,Normal,Good,Value Change,,
2025-12-02 18:22:38.285,.10 In.,Normal,Good,Value Change,,
2025-12-02 17:52:37.271,.09 In.,Normal,Good,Value Change,,
2025-12-02 16:52:35.054,.10 In.,Normal,Good,Value Change,,
2025-12-02 15:52:32.927,.10 In.,Normal,Good,Value Change,,
2025-12-02 14:52:30.749,.10 In.,Normal,Good,Value Change,,
2025-12-02 13:22:27.509,.10 In.,Normal,Good,Value Change,,
2025-12-02 10:52:22.136,.10 In.,Normal,Good,Value Change,,
2025-12-02 10:22:21.025,.11 In.,Normal,Good,Value Change,,
2025-12-02 09:52:20.010,.10 In.,Normal,Good,Value Change,,
2025-12-02 09:22:18.949,.11 In.,Normal,Good,Value Change,,
2025-12-02 08:52:17.833,.10 In.,Normal,Good,Value Change,,
2025-12-02 08:22:16.728,.12 In.,Normal,Good,Value Change,,
2025-12-02 07:52:15.713,.11 In.,Normal,Good,Value Change,,
2025-12-02 06:52:13.495,.10 In.,Normal,Good,Value Change,,
2025-12-02 06:22:12.481,.10 In.,Normal,Good,Value Change,,
